,0
2019-01-27 13:00:00,-71511.84856519697
2019-01-27 14:00:00,-74887.94362012635
2019-01-27 15:00:00,-76087.43616263836
2019-01-27 16:00:00,-69591.75997056681
2019-01-27 17:00:00,-76353.20329485866
2019-01-27 18:00:00,-85556.94253063953
2019-01-27 19:00:00,-83355.71161916263
2019-01-27 20:00:00,-75573.93466641419
2019-01-27 21:00:00,-73736.04164202405
2019-01-27 22:00:00,-66807.60330360127
2019-01-27 23:00:00,-53218.937861286555
2019-01-28 00:00:00,-37665.550632978855
2019-01-28 01:00:00,-23588.462808524662
2019-01-28 02:00:00,-15602.17305262119
2019-01-28 03:00:00,-10738.523128485258
2019-01-28 04:00:00,-9997.858493341975
2019-01-28 05:00:00,-13659.87580716119
2019-01-28 06:00:00,-30008.745632604943
2019-01-28 07:00:00,-47825.28674014586
2019-01-28 08:00:00,-63320.16866837272
2019-01-28 09:00:00,-69730.71318612673
2019-01-28 10:00:00,-70719.39452930194
2019-01-28 11:00:00,-70668.90739950251
2019-01-28 12:00:00,-73522.21104641841
2019-01-28 13:00:00,-74644.24671158318
2019-01-28 14:00:00,-78162.24724307422
2019-01-28 15:00:00,-79408.13526524678
2019-01-28 16:00:00,-72623.4539514897
2019-01-28 17:00:00,-79673.42589732808
2019-01-28 18:00:00,-89270.66136105175
2019-01-28 19:00:00,-86967.35093037601
2019-01-28 20:00:00,-78842.50400005172
2019-01-28 21:00:00,-76919.38553848241
2019-01-28 22:00:00,-69686.65263029627
2019-01-28 23:00:00,-55508.27783967855
2019-01-29 00:00:00,-39282.925467860885
2019-01-29 01:00:00,-24599.552452615088
2019-01-29 02:00:00,-16269.748198577321
2019-01-29 03:00:00,-11197.17804436032
2019-01-29 04:00:00,-10424.120165078388
2019-01-29 05:00:00,-14241.235907506589
2019-01-29 06:00:00,-31283.64777908631
2019-01-29 07:00:00,-49853.522764971036
2019-01-29 08:00:00,-66000.79468588161
2019-01-29 09:00:00,-72677.52823781132
2019-01-29 10:00:00,-73702.73802329437
2019-01-29 11:00:00,-73644.89007129142
2019-01-29 12:00:00,-76612.92784750306
2019-01-29 13:00:00,-77776.6448579694
2019-01-29 14:00:00,-81436.55086602211
2019-01-29 15:00:00,-82728.83436785519
2019-01-29 16:00:00,-75655.14793241258
2019-01-29 17:00:00,-82993.6484997975
2019-01-29 18:00:00,-92984.38019146398
2019-01-29 19:00:00,-90578.9902415894
2019-01-29 20:00:00,-82111.07333368923
2019-01-29 21:00:00,-80102.72943494077
2019-01-29 22:00:00,-72565.7019569913
2019-01-29 23:00:00,-57797.61781807054
2019-01-30 00:00:00,-40900.30030274292
2019-01-30 01:00:00,-25610.642096705513
2019-01-30 02:00:00,-16937.32334453345
2019-01-30 03:00:00,-11655.832960235382
2019-01-30 04:00:00,-10850.381836814799
2019-01-30 05:00:00,-14822.596007851986
2019-01-30 06:00:00,-32558.549925567677
2019-01-30 07:00:00,-51881.75878979621
2019-01-30 08:00:00,-68681.42070339053
2019-01-30 09:00:00,-75624.34328949593
2019-01-30 10:00:00,-76686.0815172868
2019-01-30 11:00:00,-76620.87274308031
2019-01-30 12:00:00,-79703.6446485877
2019-01-30 13:00:00,-80909.04300435561
2019-01-30 14:00:00,-84710.85448897
2019-01-30 15:00:00,-86049.5334704636
2019-01-30 16:00:00,-78686.84191333548
2019-01-30 17:00:00,-86313.87110226693
2019-01-30 18:00:00,-96698.0990218762
2019-01-30 19:00:00,-94190.62955280278
2019-01-30 20:00:00,-85379.64266732674
2019-01-30 21:00:00,-83286.07333139914
2019-01-30 22:00:00,-75444.7512836863
2019-01-30 23:00:00,-60086.957796462535
2019-01-31 00:00:00,-42517.67513762495
2019-01-31 01:00:00,-26621.731740795934
2019-01-31 02:00:00,-17604.898490489584
2019-01-31 03:00:00,-12114.487876110445
2019-01-31 04:00:00,-11276.643508551211
2019-01-31 05:00:00,-15403.956108197382
2019-01-31 06:00:00,-33833.45207204904
2019-01-31 07:00:00,-53909.99481462139
2019-01-31 08:00:00,-71362.04672089942
2019-01-31 09:00:00,-78571.15834118053
2019-01-31 10:00:00,-79669.42501127924
2019-01-31 11:00:00,-79596.8554148692
2019-01-31 12:00:00,-82794.36144967235
2019-01-31 13:00:00,-84041.44115074184
2019-01-31 14:00:00,-87985.15811191787
2019-01-31 15:00:00,-89370.23257307202
2019-01-31 16:00:00,-81718.53589425836
2019-01-31 17:00:00,-89634.09370473635
2019-01-31 18:00:00,-100411.81785228843
2019-01-31 19:00:00,-97802.26886401618
2019-01-31 20:00:00,-88648.21200096427
2019-01-31 21:00:00,-86469.4172278575
2019-01-31 22:00:00,-78323.80061038132
2019-01-31 23:00:00,-62376.29777485452
